ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,5,"221,189","10,313","307,434","10,313",0,0,"2,838","2,779",457,0,306,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,6,"167,193","7,863","193,282","7,863",0,0,"3,631","2,857",93,0,512,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,7,"122,287","5,818","158,776","5,818",0,0,"3,618","2,809",13,0,439,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,8,"110,159","5,175","170,265","5,175",0,0,"3,336","2,790",57,0,393,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,9,"182,374","8,151","248,329","8,151",0,0,"1,932","2,888",127,0,282,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,10,"181,747","5,000","247,380","5,000",0,0,"2,039","3,229",256,0,345,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,11,"65,512","11,258","114,734","11,258",0,0,"1,354","1,619",138,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,12,"39,362","12,117","52,505","12,117",0,0,435,378,46,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,1,"23,733",0,"86,868",0,0,0,0,0,22,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,2,"22,343",0,"81,968",0,0,0,0,0,8,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,3,"54,906",0,"200,552",0,0,0,0,0,6,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,4,"33,579",0,"126,114",0,0,0,0,0,4,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,5,"34,368",0,"134,276",0,0,0,0,0,18,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,6,"50,337",0,"195,953",0,0,0,0,0,17,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,7,"51,590",0,"204,288",0,0,0,0,0,3,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,8,"36,492",0,"145,934",0,0,0,0,0,1,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,9,"32,884",0,"130,847",0,0,0,0,0,2,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,10,0,0,0,0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,11,"30,161",0,"114,234",0,0,0,0,0,1,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,12,"40,385",0,"151,628",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2025,"410,778",0,1572662,0,0,0,0,0,82,0,0
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,1,"13,762",688,"97,893",688,0,0,0,0,"1,274",688,896,Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,2,"13,046",342,"79,826",342,0,0,0,0,"1,216",342,504,Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,3,"20,331",450,"163,037",450,0,0,0,0,"4,857",450,"1,588",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,4,"21,918",458,"235,675",458,0,0,0,0,"5,846",458,"2,142",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,5,"23,187",576,"251,260",576,0,0,0,0,"5,714",576,"3,528",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,6,"26,297",564,"275,960",564,0,0,0,0,"6,872",564,"4,334",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,7,"28,890",730,"304,370",730,0,0,0,0,"7,085",730,"6,566",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,8,"23,860",778,"267,293",778,0,0,0,0,"6,538",778,"8,374",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,9,"18,619",936,"224,434",936,0,0,0,0,"6,576",936,"8,708",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,10,"10,724",782,"205,319",782,0,0,0,0,"5,574",782,"5,229",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,11,"12,471",874,"152,591",874,0,0,0,0,"3,337",874,"2,344",Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,12,"14,081",674,"109,598",674,0,0,0,0,"1,240",674,864,Channel Islands NP,CHIS,National Park,Pacific West ,CA,2025,"227,186","7,852",2367256,"188,448",0,0,0,0,"56,129","7,852","45,077"
Congaree NP,CONG,National Park,Southeast ,SC,2025,1,"15,129",0,"58,528",0,0,0,348,0,39,0,270,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,2,"17,865",0,"74,014",0,0,0,430,0,29,0,562,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,3,"33,391",0,"144,194",0,0,0,"1,340",0,182,0,679,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,4,"33,238",0,"134,014",0,0,0,"1,062",0,81,0,572,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,5,"33,957",0,"120,872",0,0,0,662,0,69,0,219,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,6,"24,877",0,"93,632",0,0,0,754,0,9,0,187,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,7,"22,633",0,"78,599",0,0,0,488,0,29,0,18,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,8,"20,223",0,"72,268",0,0,0,200,0,10,0,370,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,9,"19,436",0,"70,587",0,0,0,408,0,11,0,195,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,10,"22,673",0,"94,899",0,0,0,845,0,0,0,499,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,11,"24,099",0,"88,336",0,0,0,445,0,45,0,312,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Congaree NP,CONG,National Park,Southeast ,SC,2025,12,"20,312",0,"68,875",0,0,0,298,0,62,0,37,Congaree NP,CONG,National Park,Southeast ,SC,2025,"287,833",0,1098818,0,0,0,"7,280",0,566,0,"3,920"
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,1,"4,958","2,100","18,794","2,100",0,0,0,0,72,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,2,"3,060","2,400","11,491","2,400",0,0,0,0,39,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,3,"5,633","2,800","21,455","2,800",0,0,0,0,87,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,4,"14,832","4,800","54,772","4,800",0,0,0,0,143,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,5,"31,922","4,900","133,532","4,900","1,254",0,0,0,87,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,6,"73,327","6,100","335,337","6,100","3,092","1,397",0,0,64,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,7,"178,886","6,500","903,502","6,500","3,265","10,669",0,0,589,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,8,"189,696","3,900","994,932","3,900","6,696","10,631",0,0,562,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,9,"107,486","4,800","625,758","4,800","5,046","8,171",0,0,270,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,10,"11,422","3,300","62,880","3,300","1,409",0,0,0,18,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,11,"6,380","3,700","22,630","3,700",0,0,0,0,15,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,12,"4,640","4,300","16,700","4,300",0,0,0,0,23,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2025,"632,242","49,600",3201783,"24,800","20,762","30,868",0,0,"1,969",0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,1,"128,231",0,"399,227",0,70,0,0,0,0,0,25,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,2,"105,507",0,"328,727",0,62,0,0,0,0,0,30,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,3,"198,039",0,"618,566",0,143,0,0,0,0,0,115,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,4,"219,476",0,"687,412",0,106,0,0,0,0,0,285,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,5,"284,295",0,"888,749",0,133,0,0,0,0,0,280,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,6,"320,110",0,"1,006,976",0,143,0,0,0,0,0,670,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,7,"366,594",0,"1,140,905",0,158,0,0,0,0,0,90,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,8,"386,861",0,"1,202,725",0,102,0,0,0,0,0,90,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,9,"319,067",0,"993,517",0,20,0,0,0,0,0,225,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,10,"317,257",0,"990,480",0,23,0,0,0,0,0,365,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,11,"216,489",0,"674,338",0,16,0,0,0,0,0,163,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,12,"163,399",0,"506,807",0,15,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2025,"3,025,325",0,9438429,0,991,0,0,0,0,0,"2,338"
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,1,"123,593","4,948","990,812","4,948","3,341",353,"9,334","11,603","1,934",0,50,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,2,"119,257","4,753","1,030,988","4,753","3,530",343,"11,642","14,006","2,485",0,64,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,3,"144,755","5,737","1,259,654","5,737","4,533",401,"14,730","16,160","3,776",0,122,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,4,"146,003","5,728","1,015,077","5,728","4,399",397,"6,608","6,806",433,0,50,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,5,"105,278","4,039","657,178","4,039","2,275",307,"2,117","1,837",301,0,3,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,6,"76,156","2,973","452,771","2,973","2,287",98,524,320,75,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,7,"89,276","3,532","522,813","3,532","2,323",62,321,230,82,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,8,"97,214","3,816","573,303","3,816","3,305",70,344,234,31,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,9,"91,865","3,466","551,374","3,466","2,707",70,534,902,160,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,10,"110,294","4,435","732,406","4,435","3,411",413,"3,173","3,818",509,0,24,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,11,"91,122","3,582","733,392","3,582","4,107",348,"7,615","7,056","1,475",0,70,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,12,"125,321","5,014","913,835","5,014","3,947",324,"7,597","6,259","1,475",0,61,Death Valley NP,DEVA,National Park,Pacific West ,CA,2025,"1,320,134","52,023",9433603,"78,030","40,165","3,186","64,539","69,231","12,736",0,444
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,1,"2,254","14,384","24,422","14,384",0,0,0,0,80,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,2,"3,524","14,642","36,274","14,642",0,0,0,0,37,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,3,"8,479","21,568","90,126","21,568",0,0,0,0,203,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,4,"8,080","47,840","140,722","47,840",0,0,0,0,"2,637",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,5,"42,821","134,396","712,959","134,396",0,"1,650",0,0,"10,783",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,6,"133,472","164,906","1,674,349","164,906",0,"5,019",0,0,"10,630",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,7,"151,455","172,326","1,666,908","172,326",0,"5,873",0,0,"1,987",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,8,"144,364","127,848","1,569,321","127,848",0,"5,485",0,0,"1,204",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,9,"45,485","74,499","488,915","74,499",0,"1,522",0,0,335,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,10,3,"25,568",96,"25,568",0,0,0,0,4,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,11,"1,283","19,420","12,960","19,420",0,0,0,0,0,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2025,12,"2,080","12,334","21,762","12,334",0,0,0,0,28,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2025,"543,300","829,731",6438814,"207,433",0,"19,549",0,0,"27,928",0,0
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,1,"7,181",72,"50,285",72,0,0,284,0,0,72,242,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,2,"7,349",150,"53,020",150,0,0,346,0,0,150,826,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,3,"7,715",144,"54,629",144,0,0,298,0,0,144,873,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,4,"8,225",252,"58,357",252,0,0,374,0,0,252,968,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,5,"10,012",210,"74,505",210,0,0,568,0,0,210,"2,526",Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,6,"8,022",189,"57,736",189,0,0,340,0,0,189,953,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,7,"8,286",267,"59,688",267,0,0,320,0,0,267,"1,217",Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,8,"7,087",96,"52,802",96,0,0,302,0,0,96,682,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,9,"5,230",207,"40,630",207,0,0,340,0,0,207,201,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,10,"5,327",213,"38,644",213,0,0,276,0,0,213,313,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2025,"89,355","2,088",646916,"25,056",0,0,"4,082",0,0,"2,088","10,177"
